https://immovlan.be/en/detail/apartment/for-sale/1400/nivelles/vbc82007,1400,1,01,210000,2,3,100,N/A,0,N/A,1,1,N/A,3,0,5
https://immovlan.be/en/detail/apartment/for-sale/1700/dilbeek/vbd90679,1700,1,01,289000,2,2,102,N/A,0,N/A,1,0,N/A,2,N/A,5
https://immovlan.be/en/detail/apartment/for-sale/2500/lier/rbv29076,2500,1,01,286981,2,2,91,N/A,0,N/A,1,0,N/A,2,N/A,1
https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd83745,1000,1,01,1950,1,2,95,1,0,N/A,0,0,N/A,2,0,3
https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu77451,8301,1,01,360000,2,2,68,N/A,N/A,N/A,1,0,N/A,2,N/A,3
https://immovlan.be/en/detail/residence/for-sale/9340/lede/rbv22772,9340,2,11,375000,2,3,230,1,0,N/A,1,1,376,3,0,5
https://immovlan.be/en/detail/residence/for-sale/1083/ganshoren/vbd87933,1083,2,11,420000,2,4,120,N/A,N/A,N/A,0,1,N/A,2,N/A,5
https://immovlan.be/en/detail/villa/for-sale/1332/genval/vbd86525,1332,2,12,795000,2,5,283,1,0,N/A,1,1,988,3,0,2
https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd81644,1160,1,01,440000,2,1,74,1,0,N/A,1,0,N/A,N/A,0,1
https://immovlan.be/en/detail/residence/for-sale/4032/chenee/vbd21487,4032,2,11,319000,2,2,276,N/A,N/A,N/A,1,1,194,2,N/A,1
https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbv29946,9000,1,01,555000,2,2,120,N/A,0,N/A,1,0,N/A,N/A,N/A,4
https://immovlan.be/en/detail/duplex/for-sale/1030/schaarbeek/vbd87651,1030,1,04,259000,2,2,100,N/A,N/A,N/A,1,1,N/A,2,N/A,4
https://immovlan.be/en/detail/apartment/for-rent/2570/duffel/rbv11919,2570,1,01,1075,1,2,83,N/A,N/A,N/A,1,0,N/A,N/A,N/A,4
https://immovlan.be/en/detail/residence/for-sale/3560/lummen/rbv16254,3560,2,11,498000,2,4,216,N/A,N/A,N/A,0,1,1250,4,N/A,2
